origin,year,citation_num,works_cited_num,lat,long
"图书情报工作,",2012,9,6,25.020987,107.379753
"图书情报工作,",2012,6,6,25.055587,102.703170
"图书情报工作,",2012,1,1,34.717369,113.644458
"图书情报工作,",2012,15,15,32.058067,118.778667
"图书情报工作,",2012,39,38,30.630723,104.073090
"图书情报工作,",2012,1,1,31.295910,121.504242
"图书情报工作,",2012,87,87,39.995839,116.314668
"图书情报工作,",2012,65,65,31.294676,121.505600
"图书情报工作,",2012,10,10,,
"图书情报工作,",2012,4,4,,
"图书情报工作,",2012,33,33,39.995839,116.314668
"图书情报工作,",2012,3,3,34.656570,112.472910
"图书情报工作,",2012,1,1,34.196646,117.185340
"图书情报工作,",2012,27,23,45.708225,126.613250
"图书情报工作,",2012,7,7,36.669343,117.377698
"图书情报工作,",2012,20,20,23.198905,113.290621
"图书情报工作,",2012,7,7,35.595249,116.967086
"图书情报工作,",2012,3,3,43.830709,125.313507
"图书情报工作,",2012,14,14,34.154929,108.892198
"图书情报工作,",2012,1,1,29.565582,106.468070
"图书情报工作,",2012,2,1,37.797943,112.589538
"图书情报工作,",2012,1,1,34.818223,113.540037
"图书情报工作,",2012,10,10,22.530892,113.391838
"图书情报工作,",2012,26,26,23.157104,113.352386
"图书情报工作,",2012,3,2,30.155814,120.252971
"图书情报工作,",2012,5,5,32.116192,118.956380
"图书情报工作,",2012,9,9,25.281484,110.336455
"图书情报工作,",2012,15,15,23.048851,113.407418
"图书情报工作,",2012,3,3,40.412151,116.681862
"图书情报工作,",2012,57,57,34.818223,113.540037
"图书情报工作,",2012,8,8,30.630407,104.079945
"图书情报工作,",2012,14,14,31.186085,121.422547
"图书情报工作,",2012,13,13,39.988010,116.311798
"图书情报工作,",2012,9,9,31.186085,121.422547
"图书情报工作,",2012,12,10,34.757750,113.740368
"图书情报工作,",2012,2,2,39.959910,116.368690
"图书情报工作,",2012,6,6,31.295910,121.504242
"图书情报工作,",2012,29,29,30.514956,114.416344
"图书情报工作,",2012,1,1,31.222908,120.592515
"图书情报工作,",2012,6,6,32.034801,118.842391
"图书情报工作,",2012,6,5,36.051490,103.859038
"图书情报工作,",2012,15,14,31.186085,121.422547
"图书情报工作,",2012,4,4,39.988010,116.311798
"图书情报工作,",2012,13,13,32.110012,118.961365
"图书情报工作,",2012,16,13,39.105036,117.157116
"图书情报工作,",2012,38,37,39.060551,117.124698
"图书情报工作,",2012,16,15,45.708441,126.622339
"图书情报工作,",2012,33,33,31.186085,121.422547
"图书情报工作,",2012,7,7,39.961006,116.368514
"图书情报工作,",2012,18,16,32.116192,118.956380
"图书情报工作,",2012,6,5,39.961006,116.368514
"图书情报工作,",2012,34,30,45.715492,126.616118
"图书情报工作,",2012,2,2,39.961006,116.368514
"图书情报工作,",2012,1,0,29.643142,91.146851
"图书情报工作,",2012,19,18,36.045537,103.866662
"图书情报工作,",2012,8,7,34.231049,108.915307
"图书情报工作,",2012,8,8,43.854536,125.335170
"图书情报工作,",2012,8,5,30.518566,114.363485
"图书情报工作,",2012,14,14,39.060551,117.124698
"图书情报工作,",2012,6,6,39.988010,116.311798
"图书情报工作,",2012,4,4,27.573646,110.021833
"图书情报工作,",2012,83,82,40.004517,116.324409
"图书情报工作,",2012,8,7,31.840481,117.297367
"图书情报工作,",2012,27,27,22.530892,113.391838
"图书情报工作,",2012,8,7,22.530892,113.391838
"图书情报工作,",2012,31,31,29.509337,106.574371
"图书情报工作,",2012,30,29,31.316600,121.392325
"图书情报工作,",2012,9,9,38.880833,121.555565
"图书情报工作,",2012,35,35,22.530941,113.391546
"图书情报工作,",2012,5,4,43.914611,125.399089
"图书情报工作,",2012,9,6,34.123128,108.830240
"图书情报工作,",2012,13,12,30.630723,104.073090
"图书情报工作,",2012,13,13,39.987255,116.322990
"图书情报工作,",2012,12,12,23.050447,113.378227
"图书情报工作,",2012,17,17,39.982777,116.319649
"图书情报工作,",2012,30,30,39.987255,116.322990
"图书情报工作,",2012,8,8,31.199802,121.433189
"图书情报工作,",2012,10,10,31.283440,121.503975
"图书情报工作,",2012,82,82,40.004517,116.324409
"图书情报工作,",2012,3,2,30.536482,114.374888
"图书情报工作,",2012,2,0,29.561000,103.752000
"图书情报工作,",2012,114,114,31.316600,121.392325
"图书情报工作,",2012,4,4,,
"图书情报工作,",2012,6,4,29.811634,106.416023
"图书情报工作,",2012,16,14,31.031557,121.453679
"图书情报工作,",2012,3,3,39.987255,116.322990
"图书情报工作,",2012,3,3,23.059108,113.406314
"图书情报工作,",2012,2,2,39.105036,117.157116
"图书情报工作,",2012,45,45,39.872643,116.447594
"图书情报工作,",2012,2,2,22.839778,108.233982
"图书情报工作,",2012,1,1,30.514931,114.416374
"图书情报工作,",2012,14,14,30.536482,114.374888
"图书情报工作,",2012,29,24,,
"图书情报工作,",2012,108,108,24.437414,118.097385
"图书情报工作,",2012,2,2,30.515248,117.048669
"图书情报工作,",2012,19,17,34.818223,113.540037
"图书情报工作,",2012,10,10,,
"图书情报工作,",2012,13,13,30.514931,114.416374
"图书情报工作,",2012,5,5,34.818223,113.540037
"图书情报工作,",2012,12,12,31.283440,121.503975
"图书情报工作,",2012,7,6,30.630723,104.073090
"图书情报工作,",2012,10,8,40.002289,116.347016
"图书情报工作,",2012,4,4,34.792565,113.541989
"图书情报工作,",2012,12,12,38.431289,112.727961
"图书情报工作,",2012,24,23,31.111621,121.175531
"图书情报工作,",2012,5,5,45.773729,126.682452
"图书情报工作,",2012,13,13,30.536482,114.374888
"图书情报工作,",2012,10,8,37.797943,112.589538
"图书情报工作,",2012,18,18,39.060551,117.124698
"图书情报工作,",2012,35,29,34.250189,108.985650
"图书情报工作,",2012,12,12,31.230452,121.390923
"图书情报工作,",2012,4,4,39.988010,116.311798
"图书情报工作,",2012,6,6,30.514931,114.416374
"图书情报工作,",2012,19,18,31.230452,121.390923
"图书情报工作,",2012,80,79,45.706241,126.624196
"图书情报工作,",2012,2,2,39.959910,116.368690
"图书情报工作,",2012,24,24,31.230452,121.390923
"图书情报工作,",2012,12,12,39.105036,117.157116
"图书情报工作,",2012,14,13,43.854536,125.335170
"图书情报工作,",2012,4,4,43.854536,125.335170
"图书情报工作,",2012,3,3,25.283596,110.336480
"图书情报工作,",2012,4,4,,
"图书情报工作,",2012,3,2,28.286737,109.725606
"图书情报工作,",2012,14,13,31.230452,121.390923
"图书情报工作,",2012,26,26,39.105036,117.157116
"图书情报工作,",2012,6,6,45.701435,126.619983
"图书情报工作,",2012,9,9,27.109421,115.024975
"图书情报工作,",2012,1,1,37.676571,112.748917
"图书情报工作,",2012,2,2,36.051490,103.859038
"图书情报工作,",2012,10,10,32.029566,118.859568
"图书情报工作,",2012,4,4,37.791085,112.586955
"图书情报工作,",2012,1,1,39.988010,116.311798
"图书情报工作,",2012,12,7,39.994099,116.293442
"图书情报工作,",2012,20,11,26.079250,119.289675
"图书情报工作,",2012,2,2,32.530781,105.743248
"图书情报工作,",2012,3,3,39.982777,116.319649
"图书情报工作,",2012,4,4,39.988010,116.311798
"图书情报工作,",2012,7,7,30.263288,120.136784
"图书情报工作,",2012,4,4,39.988010,116.311798
"图书情报工作,",2012,3,2,39.998650,116.349388
"图书情报工作,",2012,19,19,23.140058,113.299411
"图书情报工作,",2012,25,25,31.315883,121.392456
"图书情报工作,",2012,12,12,29.565582,106.468070
"图书情报工作,",2012,7,7,39.959910,116.368690
"图书情报工作,",2012,1,0,27.948944,102.212778
"图书情报工作,",2012,2,2,24.489536,118.109959
"图书情报工作,",2012,22,21,37.743223,112.662348
"图书情报工作,",2012,2,2,26.033223,119.306284
"图书情报工作,",2012,3,3,30.314096,120.351869
"图书情报工作,",2012,8,5,30.604692,114.357739
"图书情报工作,",2012,1,0,29.620625,106.324628
"图书情报工作,",2012,22,22,39.924585,116.313890
"图书情报工作,",2012,3,3,31.930886,118.833058
"图书情报工作,",2012,35,34,32.073914,118.768343
"图书情报工作,",2012,6,6,32.059031,118.753328
"图书情报工作,",2012,101,92,39.987255,116.322990
"图书情报工作,",2012,17,17,39.987255,116.322990
"图书情报工作,",2012,10,9,32.029566,118.859568
"图书情报工作,",2012,14,14,32.116192,118.956380
"图书情报工作,",2012,9,9,32.116192,118.956380
"图书情报工作,",2012,9,9,32.116192,118.956380
"图书情报工作,",2012,20,19,40.672119,122.221825
"图书情报工作,",2012,2,2,38.971264,121.575790
"图书情报工作,",2012,25,25,30.629659,104.089535
"图书情报工作,",2012,32,32,30.526006,114.355175
"图书情报工作,",2012,8,7,30.514931,114.416374
"图书情报工作,",2012,8,4,34.818223,113.540037
"图书情报工作,",2012,8,8,40.003498,116.355637
"图书情报工作,",2012,2,2,43.854536,125.335170
"图书情报工作,",2012,19,19,31.514887,117.251770
"图书情报工作,",2012,2,2,40.672119,122.221825
"图书情报工作,",2012,3,3,40.672119,122.221825
"图书情报工作,",2012,9,6,,
"图书情报工作,",2012,8,7,43.914611,125.399089
"图书情报工作,",2012,12,11,,
"图书情报工作,",2012,9,8,28.687315,116.024488
"图书情报工作,",2012,5,5,30.632171,104.086731
"图书情报工作,",2012,18,15,32.134446,118.699921
"图书情报工作,",2012,2,2,30.513969,114.413568
"图书情报工作,",2012,8,6,31.840481,117.297367
"图书情报工作,",2012,4,4,36.051490,103.859038
"图书情报工作,",2012,3,3,39.908704,116.315156
"图书情报工作,",2012,4,4,33.634769,114.682244
"图书情报工作,",2012,2,2,40.004517,116.324409
"图书情报工作,",2012,2,1,,
"图书情报工作,",2012,72,72,39.987255,116.322990
"图书情报工作,",2012,12,10,34.818223,113.540037
"图书情报工作,",2012,4,4,31.786182,117.225575
"图书情报工作,",2012,4,4,39.982777,116.319649
"图书情报工作,",2012,19,18,32.034846,118.843404
"图书情报工作,",2012,12,10,,
"图书情报工作,",2012,1,1,32.034985,118.843030
"图书情报工作,",2012,1,1,30.538467,114.348122
"图书情报工作,",2012,9,9,30.630723,104.073090
"图书情报工作,",2012,2,2,32.054482,118.793579
"图书情报工作,",2012,40,40,31.874844,117.224323
"图书情报工作,",2012,11,10,39.961006,116.368514
"图书情报工作,",2012,11,11,40.412151,116.681862
"图书情报工作,",2012,12,11,39.998764,116.331398
"图书情报工作,",2012,1,1,39.105036,117.157116
"图书情报工作,",2012,10,8,43.825312,125.275009
"图书情报工作,",2012,5,5,34.818223,113.540037
"图书情报工作,",2012,2,2,39.105036,117.157116
"图书情报工作,",2012,10,10,39.990273,116.357420
"图书情报工作,",2012,31,31,38.971264,121.575790
"图书情报工作,",2012,13,12,31.260603,120.585120
"图书情报工作,",2012,7,6,32.116192,118.956380
"图书情报工作,",2012,9,9,39.872643,116.447594
"图书情报工作,",2012,5,2,39.105036,117.157116
"图书情报工作,",2012,22,20,22.537685,114.026222
"图书情报工作,",2012,4,4,30.536660,114.375096
"图书情报工作,",2012,5,5,30.313541,120.353460
"图书情报工作,",2012,2,2,28.676677,115.924565
"图书情报工作,",2012,6,4,30.536482,114.374888
"图书情报工作,",2012,5,4,23.050447,113.378227
"图书情报工作,",2012,3,3,29.811634,106.416023
"图书情报工作,",2012,4,3,39.982777,116.319649
"图书情报工作,",2012,2,2,39.105036,117.157116
"图书情报工作,",2012,9,9,32.116192,118.956380
"图书情报工作,",2012,3,1,39.105036,117.157116
"图书情报工作,",2012,3,2,39.105036,117.157116
"图书情报工作,",2012,4,4,,
"图书情报工作,",2012,4,3,39.105036,117.157116
"图书情报工作,",2012,1,1,32.116192,118.956380
"图书情报工作,",2012,3,3,45.773729,126.682452
"图书情报工作,",2012,7,5,30.632171,104.086731
"图书情报工作,",2012,1,1,39.105036,117.157116
"图书情报工作,",2012,3,3,43.854536,125.335170
"图书情报工作,",2012,19,18,32.116192,118.956380
"图书情报工作,",2012,10,10,,
"图书情报工作,",2012,3,2,22.840468,108.294097
"图书情报工作,",2012,10,10,32.077762,118.811244
"图书情报工作,",2012,3,3,27.887454,112.860881
"图书情报工作,",2012,11,11,39.987255,116.322990
"图书情报工作,",2012,1,1,34.604694,119.220825
"图书情报工作,",2012,10,10,30.629659,104.089535
"图书情报工作,",2012,4,4,39.969452,116.316238
"图书情报工作,",2012,6,6,32.123758,114.097421
"图书情报工作,",2012,3,3,32.034846,118.843404
"图书情报工作,",2012,11,9,39.943211,116.325150
"图书情报工作,",2012,4,4,30.629659,104.089535
"图书情报工作,",2012,16,16,34.604565,119.219963
"图书情报工作,",2012,3,3,30.536482,114.374888
"图书情报工作,",2012,2,2,40.003498,116.355637
"图书情报工作,",2012,71,67,41.794209,123.411057
"图书情报工作,",2012,4,4,32.034846,118.843404
"图书情报工作,",2012,4,4,32.034606,118.871958
"图书情报工作,",2012,11,9,39.987255,116.322990
"图书情报工作,",2012,1,1,40.004517,116.324409
"图书情报工作,",2012,3,3,43.854536,125.335170
"图书情报工作,",2012,2,2,43.854536,125.335170
"图书情报工作,",2012,33,26,34.596611,119.184227
"图书情报工作,",2012,27,27,31.111621,121.175531
"图书情报工作,",2012,29,29,37.476268,121.456368
"图书情报工作,",2012,13,13,34.792565,113.541989
"图书情报工作,",2012,6,6,39.988010,116.311798
"图书情报工作,",2012,20,19,30.515269,114.416445
"图书情报工作,",2012,2,2,27.887454,112.860881
"图书情报工作,",2012,3,2,31.031557,121.453679
"图书情报工作,",2012,20,18,22.684234,114.215568
"图书情报工作,",2012,15,15,31.023107,121.439246
"图书情报工作,",2012,22,22,32.116192,118.956380
"图书情报工作,",2012,15,14,34.818223,113.540037
"图书情报工作,",2012,6,6,30.514931,114.416374
"图书情报工作,",2012,8,8,22.533423,113.935431
"图书情报工作,",2012,2,2,31.767250,117.184869
"图书情报工作,",2012,20,18,22.292789,114.276733
"图书情报工作,",2012,16,12,43.867441,125.306772
"图书情报工作,",2012,2,2,24.507209,117.645790
"图书情报工作,",2012,13,13,31.974041,120.908580
"图书情报工作,",2012,10,9,,
"图书情报工作,",2012,2,2,32.178798,118.704677
"图书情报工作,",2012,2,2,34.377713,108.977305
"图书情报工作,",2012,1,1,34.819272,113.540637
"图书情报工作,",2012,6,6,34.792565,113.541989
"图书情报工作,",2012,5,5,29.561000,103.752000
"图书情报工作,",2012,3,3,30.253491,120.073946
"图书情报工作,",2012,8,7,22.292789,114.276733
"图书情报工作,",2012,2,2,32.033444,118.839686
"图书情报工作,",2012,12,11,34.818223,113.540037
"图书情报工作,",2012,9,7,,
"图书情报工作,",2012,10,10,,
"图书情报工作,",2012,2,2,,
"图书情报工作,",2012,5,3,31.199802,121.433189
"图书情报工作,",2012,7,6,39.987255,116.322990
"图书情报工作,",2012,6,6,32.055161,118.757973
"图书情报工作,",2012,19,18,30.536660,114.375096
"图书情报工作,",2012,2,2,34.792565,113.541989
"图书情报工作,",2012,14,14,30.263288,120.136784
"图书情报工作,",2012,13,12,39.955183,116.314532
"图书情报工作,",2012,7,7,30.536482,114.374888
"图书情报工作,",2012,12,8,30.315060,120.343155
"图书情报工作,",2012,7,6,37.476268,121.456368
"图书情报工作,",2012,26,26,39.090377,117.150426
"图书情报工作,",2012,1,1,31.974041,120.908580
"图书情报工作,",2012,16,15,30.536748,114.375043
"图书情报工作,",2012,5,5,22.545808,114.056671
"图书情报工作,",2012,18,18,30.536660,114.375096
"图书情报工作,",2012,17,17,39.987255,116.322990
"图书情报工作,",2012,13,13,31.429585,121.303574
"图书情报工作,",2012,9,9,32.019857,118.746157
"图书情报工作,",2012,6,4,31.390280,119.479156
"图书情报工作,",2012,7,7,39.987474,116.346988
"图书情报工作,",2012,19,19,40.004517,116.324409
"图书情报工作,",2012,1,1,,
"图书情报工作,",2012,4,4,39.989872,116.314598
"图书情报工作,",2012,2,2,29.566956,106.469644
"图书情报工作,",2012,5,4,38.862294,117.449561
"图书情报工作,",2012,8,8,39.987255,116.322990
"图书情报工作,",2012,4,4,30.260484,120.125262
"图书情报工作,",2012,3,3,34.818223,113.540037
"图书情报工作,",2012,1,1,32.116192,118.956380
"图书情报工作,",2012,10,8,,
"图书情报工作,",2012,14,14,31.207826,121.444654
"图书情报工作,",2012,11,8,43.833366,125.304129
"图书情报工作,",2012,10,6,,
"图书情报工作,",2012,11,11,32.110012,118.961365
"图书情报工作,",2012,2,2,28.189688,112.946778
"图书情报工作,",2012,5,5,31.230452,121.390923
"图书情报工作,",2012,2,2,30.536482,114.374888
"图书情报工作,",2012,12,12,,
"图书情报工作,",2012,2,2,34.720551,113.637549
"图书情报工作,",2012,1,1,30.536482,114.374888
"图书情报工作,",2012,5,5,33.611936,119.003418
"图书情报工作,",2012,7,6,34.828957,113.554376
"图书情报工作,",2012,1,1,40.021698,116.283012
"图书情报工作,",2012,18,17,39.872643,116.447594
"图书情报工作,",2012,43,43,36.051490,103.859038
"图书情报工作,",2012,11,10,39.981770,116.330093
"图书情报工作,",2012,10,10,45.819255,126.564647
"图书情报工作,",2012,4,4,34.785056,113.664028
"图书情报工作,",2012,10,10,30.604692,114.357739
"图书情报工作,",2012,1,1,30.538456,114.372847
"图书情报工作,",2012,4,4,39.961554,116.358103
"图书情报工作,",2012,6,6,31.199802,121.433189
"图书情报工作,",2012,1,1,39.955674,116.306337
"图书情报工作,",2012,6,5,23.045389,114.419441
"图书情报工作,",2012,2,1,23.041940,113.374699
"图书情报工作,",2012,2,2,43.854536,125.335170
"图书情报工作,",2012,8,8,34.780709,113.849865
"图书情报工作,",2012,2,1,31.207826,121.444654
"图书情报工作,",2012,3,3,43.854536,125.335170
"图书情报工作,",2012,4,1,23.034589,114.416009
"图书情报工作,",2012,6,5,30.534960,114.361396
"图书情报工作,",2012,24,19,39.987255,116.322990
"图书情报工作,",2012,6,5,23.134057,113.256112
"图书情报工作,",2012,6,6,39.874795,116.478194
"图书情报工作,",2012,7,6,39.927738,116.203545
"图书情报工作,",2012,12,12,23.050447,113.378227
"图书情报工作,",2012,19,17,39.982777,116.319649
"图书情报工作,",2012,13,13,30.262746,120.120629
"图书情报工作,",2012,8,8,43.854536,125.335170
"图书情报工作,",2012,17,17,43.854536,125.335170
"图书情报工作,",2012,3,3,,
"图书情报工作,",2012,8,8,43.825667,125.426735
"图书情报工作,",2012,3,1,30.538467,114.348122
"图书情报工作,",2012,8,5,43.854536,125.335170
"图书情报工作,",2012,7,5,32.116192,118.956380
"图书情报工作,",2012,1,0,40.845897,111.681536
"图书情报工作,",2012,5,4,45.708441,126.622339
"图书情报工作,",2012,13,11,45.708225,126.613250
"图书情报工作,",2012,1,1,,
"图书情报工作,",2012,12,12,45.708441,126.622339
"图书情报工作,",2012,2,1,31.276593,121.482501
"图书情报工作,",2012,2,2,45.708225,126.613250
"图书情报工作,",2012,7,6,43.854536,125.335170
"图书情报工作,",2012,6,6,37.676571,112.748917
"图书情报工作,",2012,6,5,42.981097,126.743306
"图书情报工作,",2012,59,56,,
"图书情报工作,",2012,18,17,39.872643,116.447594
"图书情报工作,",2012,6,6,38.971192,121.527925
"图书情报工作,",2012,12,12,32.178798,118.704677
"图书情报工作,",2012,5,5,32.026884,118.857244
"图书情报工作,",2012,9,9,26.058829,119.197920
"图书情报工作,",2012,13,12,30.536482,114.374888
"图书情报工作,",2012,3,2,31.230452,121.390923
"图书情报工作,",2012,8,8,,
"图书情报工作,",2012,8,8,32.039644,118.751979
"图书情报工作,",2012,17,17,38.971264,121.575790
"图书情报工作,",2012,3,3,29.813572,106.418983
"图书情报工作,",2012,4,4,43.854536,125.335170
"图书情报工作,",2012,50,50,29.811634,106.416023
"图书情报工作,",2012,55,55,39.978001,116.431999
"图书情报工作,",2012,9,6,32.116192,118.956380
"图书情报工作,",2012,6,6,26.058829,119.197920
"图书情报工作,",2012,59,57,23.198905,113.290621
"图书情报工作,",2012,9,9,39.924585,116.313890
"图书情报工作,",2012,6,6,40.411160,116.715622
"图书情报工作,",2012,5,3,31.306367,121.527741
"图书情报工作,",2012,3,3,45.776638,126.681632
"图书情报工作,",2012,7,6,39.062562,117.119428
"图书情报工作,",2012,5,5,23.050447,113.378227
"图书情报工作,",2012,15,14,32.034606,118.871958
"图书情报工作,",2012,1,1,39.978001,116.431999
"图书情报工作,",2012,13,12,43.854536,125.335170
"图书情报工作,",2012,8,8,,
"图书情报工作,",2012,5,3,31.111621,121.175531
"图书情报工作,",2012,10,10,30.630723,104.073090
"图书情报工作,",2012,13,12,36.051490,103.859039
"图书情报工作,",2012,1,1,39.104872,117.156354
"图书情报工作,",2012,9,6,31.767250,117.184869
"图书情报工作,",2012,2,2,32.034846,118.843404
"图书情报工作,",2012,18,17,30.638498,104.047432
"图书情报工作,",2012,6,6,30.543027,114.421224
"图书情报工作,",2012,5,5,41.129913,126.192993
"图书情报工作,",2012,3,2,,
"图书情报工作,",2012,6,6,31.608802,120.739421
"图书情报工作,",2012,1,1,36.643836,117.075311
"图书情报工作,",2012,4,3,29.532463,106.454741
"图书情报工作,",2012,1,1,40.004517,116.324409
"图书情报工作,",2012,11,11,31.199802,121.433189
"图书情报工作,",2012,17,16,37.807167,112.584067
"图书情报工作,",2012,6,4,32.008886,120.870659
"图书情报工作,",2012,1,1,28.184162,113.084246
"图书情报工作,",2012,2,2,30.534960,114.361396
"图书情报工作,",2004,11,11,35.596439,116.969024
"图书情报工作,",2004,14,14,30.536482,114.374888
"图书情报工作,",2004,14,14,39.987259,116.323009
"图书情报工作,",2004,44,44,39.987259,116.323009
"图书情报工作,",2004,4,4,39.903038,116.272551
"图书情报工作,",2004,16,13,39.056932,117.120394
"图书情报工作,",2004,2,2,29.785691,106.393926
"图书情报工作,",2004,4,4,26.033463,119.208187
"图书情报工作,",2004,11,11,28.198522,112.933508
"图书情报工作,",2004,4,4,23.134905,113.299821
"图书情报工作,",2004,6,6,29.907044,121.640316
"图书情报工作,",2004,37,37,30.536660,114.375096
"图书情报工作,",2004,16,16,30.536482,114.374888
"图书情报工作,",2004,14,14,39.959910,116.368690
"图书情报工作,",2004,15,15,39.995304,116.308264
"图书情报工作,",2004,11,11,22.530892,113.391838
"图书情报工作,",2004,5,5,36.039271,103.882198
"图书情报工作,",2004,13,13,30.329012,120.155864
"图书情报工作,",2004,33,33,36.202172,117.103963
"图书情报工作,",2004,3,3,30.536482,114.374888
"图书情报工作,",2004,12,12,30.536482,114.374888
"图书情报工作,",2004,16,12,34.129243,108.937785
"图书情报工作,",2004,7,7,27.895386,112.921511
"图书情报工作,",2004,20,20,39.525879,116.674472
"图书情报工作,",2004,4,4,32.110012,118.961365
"图书情报工作,",2004,1,1,39.961006,116.368514
"图书情报工作,",2004,8,8,41.907688,123.415403
"图书情报工作,",2004,1,1,31.689450,118.513220
"图书情报工作,",2004,4,4,40.004874,116.324691
"图书情报工作,",2004,2,2,31.673650,118.554142
"图书情报工作,",2004,5,5,39.987259,116.323009
"图书情报工作,",2004,11,11,45.866410,126.559560
"图书情报工作,",2004,7,6,29.959932,122.191432
"图书情报工作,",2004,18,17,22.530892,113.391838
"图书情报工作,",2004,11,11,30.536482,114.374888
"图书情报工作,",2004,2,2,31.150681,121.124178
"图书情报工作,",2004,1,1,,
"图书情报工作,",2004,4,4,30.519408,114.359297
"图书情报工作,",2004,16,16,22.530892,113.391838
"图书情报工作,",2004,21,21,,
"图书情报工作,",2004,4,4,32.080199,118.756487
"图书情报工作,",2004,11,11,30.536660,114.375096
"图书情报工作,",2004,1,1,39.987259,116.323009
"图书情报工作,",2004,2,2,23.091827,113.306503
"图书情报工作,",2004,6,6,31.304279,120.641106
"图书情报工作,",2004,5,5,37.862359,112.577089
"图书情报工作,",2004,12,10,28.675696,115.909228
"图书情报工作,",2004,40,40,43.863599,125.337298
"图书情报工作,",2004,9,9,38.859159,117.466556
"图书情报工作,",2004,8,7,25.043804,102.729773
"图书情报工作,",2004,54,54,39.973517,116.316462
"图书情报工作,",2004,6,6,29.340839,113.145479
"图书情报工作,",2004,16,16,39.995304,116.308264
"图书情报工作,",2004,8,8,39.948601,116.318174
"图书情报工作,",2004,5,4,39.968448,116.311529
"图书情报工作,",2004,27,27,27.863227,112.908623
"图书情报工作,",2004,4,4,41.825748,123.573578
"图书情报工作,",2004,10,10,30.696102,104.055689
"图书情报工作,",2004,20,20,22.530892,113.391838
"图书情报工作,",2004,21,21,,
"图书情报工作,",2004,22,22,30.630407,104.079945
"图书情报工作,",2004,11,11,22.530892,113.391838
"图书情报工作,",2004,3,3,32.054100,118.781159
"图书情报工作,",2004,20,20,23.050669,113.377863
"图书情报工作,",2004,2,2,30.521782,114.346884
"图书情报工作,",2004,27,27,23.198905,113.290621
"图书情报工作,",2004,7,7,32.110012,118.961365
"图书情报工作,",2004,10,9,39.923656,116.306587
"图书情报工作,",2004,21,21,24.437414,118.097385
"图书情报工作,",2004,7,7,39.907899,116.368213
"图书情报工作,",2004,15,15,30.535956,114.362712
"图书情报工作,",2004,12,12,29.771250,106.636848
"图书情报工作,",2004,14,14,39.987259,116.323009
"图书情报工作,",2004,24,24,39.739329,116.179930
"图书情报工作,",2004,3,3,36.051490,103.859039
"图书情报工作,",2004,33,33,22.530892,113.391838
"图书情报工作,",2004,7,7,31.573930,120.290120
"图书情报工作,",2004,2,2,37.795972,112.586185
"图书情报工作,",2004,5,5,32.055015,118.779430
"图书情报工作,",2004,1,1,22.830678,108.327195
"图书情报工作,",2004,62,62,,
"图书情报工作,",2004,30,25,30.630407,104.079945
"图书情报工作,",2004,16,16,40.004874,116.324691
"图书情报工作,",2004,27,27,22.530892,113.391838
"图书情报工作,",2004,25,25,,
"图书情报工作,",2004,17,17,,
"图书情报工作,",2004,60,60,22.530892,113.391838
"图书情报工作,",2004,3,3,39.995304,116.308264
"图书情报工作,",2004,18,17,30.536748,114.375043
"图书情报工作,",2004,5,4,30.519408,114.359297
"图书情报工作,",2004,7,7,29.785691,106.393926
"图书情报工作,",2004,2,2,37.801171,112.588507
"图书情报工作,",2004,11,10,39.987259,116.323009
"图书情报工作,",2004,7,7,23.050669,113.377863
"图书情报工作,",2004,1,1,29.785691,106.393926
"图书情报工作,",2004,3,2,21.926497,110.848767
"图书情报工作,",2004,9,8,30.630692,104.070317
"图书情报工作,",2004,1,1,30.576571,114.331617
"图书情报工作,",2004,5,5,37.423889,112.579726
"图书情报工作,",2004,47,47,39.987259,116.323009
"图书情报工作,",2004,10,10,30.292956,120.164517
"图书情报工作,",2004,1,1,33.848899,113.049160
"图书情报工作,",2004,16,16,39.108970,117.172734
"图书情报工作,",2004,2,2,25.523141,103.750869
"图书情报工作,",2004,5,5,34.717369,113.644458
"图书情报工作,",2004,25,25,30.519408,114.359297
"图书情报工作,",2004,47,46,34.718699,113.643495
"图书情报工作,",2004,27,27,22.530892,113.391838
"图书情报工作,",2004,9,9,39.995304,116.308264
"图书情报工作,",2004,22,17,31.302245,120.641182
"图书情报工作,",2004,2,2,39.973517,116.316462
"图书情报工作,",2004,2,2,31.315883,121.392456
"图书情报工作,",2004,1,1,27.091134,114.972321
"图书情报工作,",2004,7,6,30.538271,114.367511
"图书情报工作,",2004,33,32,32.029566,118.859568
"图书情报工作,",2004,16,16,43.863599,125.337298
"图书情报工作,",2004,19,19,24.823372,102.848645
"图书情报工作,",2004,11,11,32.110012,118.961365
"图书情报工作,",2004,1,1,23.139206,113.348025
"图书情报工作,",2004,45,45,40.000119,116.329683
"图书情报工作,",2004,4,4,34.265472,108.954239
"图书情报工作,",2004,4,4,39.987259,116.323009
"图书情报工作,",2004,7,7,37.524716,121.358166
"图书情报工作,",2004,10,10,30.793101,108.384456
"图书情报工作,",2004,3,1,39.107453,117.175643
"图书情报工作,",2004,34,34,30.536482,114.374888
"图书情报工作,",2004,7,6,37.476268,121.456368
"图书情报工作,",2004,1,1,31.316600,121.392325
"图书情报工作,",2004,49,48,30.630692,104.070317
"图书情报工作,",2004,18,11,27.883319,112.862378
"图书情报工作,",2004,1,1,34.196646,117.185340
"图书情报工作,",2004,27,27,39.987259,116.323009
